Date,Open,High,Low,Close,Adj Close,Volume
2021-05-27,4293.500000,4302.000000,4190.000000,4190.000000,4188.850586,10816062
2021-05-28,4190.000000,4247.000000,4175.500000,4226.500000,4225.340332,4374195
2021-06-01,4238.000000,4264.500000,4203.500000,4240.000000,4238.836914,2432949
2021-06-02,4241.500000,4372.217773,4232.500000,4250.000000,4248.833984,2145775
2021-06-03,4248.000000,4276.000000,4226.000000,4268.000000,4266.828613,2404993
2021-06-04,4280.000000,4303.500000,4249.500000,4273.000000,4271.827637,1854726
2021-06-07,4288.500000,4288.500000,4253.500000,4266.000000,4264.829590,1907575
2021-06-08,4276.000000,4306.500000,4269.500000,4277.000000,4275.826172,2899746
2021-06-09,4273.500000,4291.371094,4259.500000,4276.000000,4274.826660,2452338
2021-06-10,4264.000000,4304.000000,4255.500000,4280.500000,4279.325684,2771878
2021-06-11,4275.000000,4291.000000,4259.807129,4273.500000,4272.327148,2278748
2021-06-14,4290.000000,4312.000000,4267.500000,4295.000000,4293.821777,2794352
2021-06-15,4317.500000,4360.589844,4311.465820,4337.500000,4336.310059,3437892
2021-06-16,4328.000000,4382.000000,4325.500000,4347.000000,4345.807129,2912943
2021-06-17,4312.500000,4359.000000,4293.140137,4352.000000,4350.805664,5591418
2021-06-18,4360.500000,4374.500000,4286.500000,4307.000000,4305.818359,10009567
2021-06-21,4295.500000,4349.850098,4284.811035,4304.500000,4303.318848,3106635
2021-06-22,4300.000000,4337.500000,4295.000000,4314.500000,4313.315918,3228280
2021-06-23,4300.500000,4325.000000,4261.500000,4261.500000,4260.330566,2741051
2021-06-24,4269.500000,4302.000000,4248.500000,4248.500000,4247.334473,3918127
2021-06-25,4250.000000,4267.000000,4225.000000,4259.000000,4257.831543,2719951
2021-06-28,4263.000000,4286.000000,4245.000000,4284.000000,4282.824707,2326530
2021-06-29,4300.000000,4300.000000,4269.500000,4274.500000,4273.327148,1572881
2021-06-30,4264.000000,4275.500000,4219.000000,4230.500000,4229.338867,3690549
2021-07-01,4232.000000,4273.687012,4226.000000,4261.000000,4259.830566,2556894
2021-07-02,4274.000000,4288.000000,4249.770020,4270.000000,4268.828613,2167058
2021-07-05,4257.500000,4264.500000,4231.149902,4264.500000,4263.330078,1315502
2021-07-06,4239.500000,4292.000000,4239.000000,4292.000000,4290.822266,2706156
2021-07-07,4296.500000,4364.000000,4272.500000,4360.000000,4358.803711,2779840
2021-07-08,4340.500000,4343.689941,4277.000000,4297.000000,4295.821289,2472396
2021-07-09,4315.500000,4327.000000,4273.690918,4295.000000,4293.821777,2357227
2021-07-12,4275.500000,4309.500000,4266.000000,4307.500000,4306.318359,2733456
2021-07-13,4309.000000,4342.500000,4290.000000,4340.500000,4339.308594,1497732
2021-07-14,4322.500000,4330.000000,4273.000000,4305.000000,4303.818848,3258421
2021-07-15,4300.000000,4342.000000,4277.500000,4286.500000,4285.323730,3327898
2021-07-16,4318.000000,4359.000000,4301.250000,4358.000000,4356.804199,3279838
2021-07-19,4356.500000,4369.000000,4312.500000,4346.000000,4344.807129,2920240
2021-07-20,4369.000000,4388.000000,4316.500000,4321.500000,4320.314453,5021168
2021-07-21,4330.000000,4354.000000,4298.500000,4303.000000,4301.818848,3876130
2021-07-22,4190.000000,4194.747070,4031.000000,4050.500000,4049.388672,8581233
2021-07-23,4035.000000,4147.500000,4019.684082,4144.000000,4142.862793,3670939
2021-07-26,4111.500000,4141.500000,4030.500000,4031.000000,4029.893799,4771389
2021-07-27,4011.500000,4092.500000,3986.000000,4051.500000,4050.388184,4527503
2021-07-28,4043.000000,4071.739990,4037.500000,4049.500000,4048.388916,3247866
2021-07-29,4055.000000,4113.500000,4038.500000,4107.000000,4105.873047,3238212
2021-07-30,4095.000000,4160.500000,4086.000000,4151.000000,4149.861328,3779528
2021-08-02,4171.000000,4171.000000,4094.000000,4133.000000,4131.865723,2523212
2021-08-03,4130.500000,4185.000000,4124.000000,4155.500000,4154.359863,2284341
2021-08-04,4164.000000,4182.500000,4124.500000,4124.500000,4123.368652,2414872
2021-08-05,4111.000000,4134.500000,4094.000000,4100.000000,4099.241699,3705457
2021-08-06,4101.500000,4105.808105,4076.000000,4092.000000,4091.243408,2799591
2021-08-09,4092.000000,4129.000000,4072.193115,4124.500000,4123.737793,2248416
2021-08-10,4130.500000,4136.500000,4101.500000,4107.000000,4106.240723,3123927
2021-08-11,4123.000000,4147.200195,4112.500000,4136.500000,4135.734863,2075833
2021-08-12,4130.000000,4165.000000,4123.403809,4130.000000,4129.236816,1963789
2021-08-13,4140.500000,4170.500000,4137.000000,4159.000000,4158.230957,2415396
2021-08-16,4149.500000,4164.000000,4081.500000,4130.000000,4129.236816,2084304
2021-08-17,4119.500000,4163.500000,4099.000000,4163.500000,4162.729980,2107445
2021-08-18,4159.000000,4169.000000,4098.500000,4101.500000,4100.741699,2010852
2021-08-19,4080.500000,4109.000000,4053.500000,4108.000000,4107.240723,1781071
2021-08-20,4117.000000,4154.000000,4079.500000,4135.500000,4134.735352,2386975
2021-08-23,4144.500000,4149.500000,4095.500000,4115.500000,4114.738770,2248770
2021-08-24,4105.500000,4119.000000,4051.500000,4082.500000,4081.745117,2975277
2021-08-25,4077.000000,4088.500000,4026.500000,4040.000000,4039.253174,2916670
2021-08-26,4023.000000,4072.000000,4008.500000,4062.500000,4061.749023,2367786
2021-08-27,4069.000000,4071.500000,4045.000000,4045.000000,4044.252197,1889625
2021-08-31,4054.500000,4066.000000,4017.000000,4046.000000,4045.251953,4149948
2021-09-01,4047.500000,4070.500000,4030.500000,4044.000000,4043.252197,2591909
2021-09-02,4011.500000,4012.500000,3924.500000,3961.000000,3960.267578,5211621
2021-09-03,3969.000000,4018.500000,3952.500000,3978.000000,3977.264404,3162574
2021-09-06,3993.000000,4009.500000,3967.500000,4002.000000,4001.260010,1857185
2021-09-07,4001.000000,4005.500000,3978.945068,3989.000000,3988.262451,2530584
2021-09-08,3977.500000,4032.000000,3940.000000,4022.500000,4021.756104,4545905
2021-09-09,4007.500000,4029.500000,3965.500000,3965.500000,3964.766846,2844455
2021-09-10,3964.000000,3978.324951,3942.500000,3959.000000,3958.268066,2387413
2021-09-13,3965.000000,4010.500000,3961.000000,3998.758057,3998.018555,93237
2021-09-14,3999.000000,4045.500000,3990.000000,4007.500000,4006.759033,3675575
2021-09-15,4001.500000,4014.500000,3969.000000,3969.000000,3968.266113,3943163
2021-09-16,3935.000000,3971.663086,3926.292969,3946.000000,3945.270508,3834447
2021-09-17,3970.500000,3976.500000,3915.000000,3918.000000,3917.275391,10068124
2021-09-20,3925.000000,3997.000000,3916.500000,3988.000000,3987.262695,5760442
2021-09-21,3988.000000,4035.000000,3969.500000,4013.000000,4012.258057,3502492
2021-09-22,4008.000000,4048.500000,4002.500000,4019.500000,4018.757080,2506567
2021-09-23,4026.000000,4028.500000,3991.000000,3991.000000,3990.261963,2262622
2021-09-24,3988.500000,4009.500000,3977.000000,3990.000000,3989.262451,4027464
2021-09-27,4005.000000,4008.000000,3956.581055,3965.000000,3964.266846,3636423
2021-09-28,3957.500000,4042.500000,3948.500000,4012.500000,4011.758057,5437994
2021-09-29,4042.000000,4074.500000,4027.100098,4063.500000,4062.748779,3900718
2021-09-30,4078.000000,4081.500000,4004.500000,4005.000000,4004.259521,4742335
2021-10-01,3994.000000,4048.500000,3971.500000,3973.000000,3972.265381,4358994
2021-10-04,3972.000000,3977.000000,3917.500000,3948.500000,3947.770020,3461729
2021-10-05,3950.000000,3961.000000,3916.825928,3918.500000,3917.775391,3065811
2021-10-06,3891.500000,3900.000000,3836.500000,3878.000000,3877.282959,4028392
2021-10-07,3896.000000,3925.000000,3874.000000,3874.000000,3873.283691,4900833
2021-10-08,3875.000000,3889.500000,3842.500000,3866.500000,3865.785156,2852480
2021-10-11,3851.000000,3873.500000,3831.297119,3865.000000,3864.285400,2155707
2021-10-12,3847.000000,3863.295898,3828.500000,3851.500000,3850.787842,2785545
2021-10-13,3833.500000,3882.000000,3816.000000,3865.500000,3864.785400,4308609
2021-10-14,3880.500000,3883.000000,3852.500000,3880.000000,3879.282715,2719328
2021-10-15,3875.000000,3879.000000,3807.760010,3853.500000,3852.787598,4323258
2021-10-18,3833.000000,3856.830078,3822.000000,3838.500000,3837.790283,2946717
2021-10-19,3840.000000,3840.500000,3780.000000,3787.000000,3786.299805,3680848
2021-10-20,3816.500000,3846.500000,3806.000000,3819.000000,3818.293701,2964017
2021-10-21,3870.000000,3948.500000,3831.500000,3863.500000,3862.785645,5001208
2021-10-22,3880.500000,3915.293945,3867.500000,3893.000000,3892.280273,2059062
2021-10-25,3900.000000,3928.000000,3871.000000,3879.500000,3878.782715,2651860
2021-10-26,3903.500000,3924.000000,3886.500000,3918.000000,3917.275391,2341123
2021-10-27,3921.000000,3937.245117,3892.000000,3893.000000,3892.280273,2425269
2021-10-28,3884.000000,3911.000000,3877.000000,3900.000000,3899.278809,6415943
2021-10-29,3889.500000,3915.500000,3858.000000,3912.000000,3911.276855,4623827
2021-11-01,3945.000000,3950.000000,3858.000000,3929.500000,3928.773438,2262312
2021-11-02,3935.000000,3967.000000,3907.500000,3959.000000,3958.268066,2067930
2021-11-03,3944.000000,3960.500000,3928.000000,3944.500000,3943.770752,2661663
2021-11-04,3912.500000,3946.500000,3880.500000,3900.000000,3899.634521,6669335
2021-11-05,3901.500000,3932.000000,3894.170898,3900.000000,3899.634521,4975017
2021-11-08,3909.000000,3909.000000,3862.500000,3880.000000,3879.636475,3971577
2021-11-09,3881.500000,3914.000000,3851.738037,3907.500000,3907.133789,3406626
2021-11-10,3912.500000,3923.000000,3885.000000,3918.000000,3917.632813,4029077
2021-11-11,3927.500000,3947.000000,3905.500000,3919.000000,3918.632813,3134049
2021-11-12,3900.000000,3936.000000,3898.500000,3915.500000,3915.133057,3257650
2021-11-15,3915.000000,3920.500000,3850.303955,3907.500000,3907.133789,3374377
2021-11-16,3886.500000,3903.278076,3852.000000,3874.500000,3874.136963,3192373
2021-11-17,3857.500000,3872.139893,3824.832031,3855.500000,3855.138672,3795322
2021-11-18,3850.500000,3867.000000,3823.000000,3823.000000,3822.641846,3222103
2021-11-19,3801.000000,3874.500000,3792.000000,3849.000000,3848.639404,4552513
2021-11-22,3831.500000,3877.500000,3827.500000,3858.000000,3857.638428,3543873
2021-11-23,3843.000000,3907.000000,3842.316895,3902.500000,3902.134277,8759039
2021-11-24,3904.000000,3914.500000,3877.000000,3908.500000,3908.133789,5061742
2021-11-25,3910.000000,3984.000000,3901.500000,3974.000000,3973.627686,4410860
2021-11-26,3918.000000,3964.000000,3888.500000,3951.500000,3951.129639,6320065
2021-11-29,3931.500000,3951.000000,3898.410889,3921.000000,3920.632568,5634006
2021-11-30,3919.500000,3928.000000,3859.000000,3859.000000,3858.638428,10600962
2021-12-01,3839.000000,3873.000000,3810.000000,3854.500000,3854.138916,5693155
2021-12-02,3832.000000,3905.000000,3828.000000,3872.000000,3871.637207,4754771
2021-12-03,3883.000000,3895.000000,3864.000000,3879.000000,3878.636475,3571649
2021-12-06,3909.500000,3934.000000,3878.000000,3927.000000,3926.632080,5429711
2021-12-07,3960.000000,3968.500000,3919.500000,3953.000000,3952.629639,4058392
2021-12-08,3958.000000,3996.500000,3951.500000,3953.500000,3953.129639,4562313
2021-12-09,3995.500000,3995.500000,3961.500000,3982.000000,3981.626953,3290565
2021-12-10,3989.000000,4027.000000,3980.000000,4015.500000,4015.123779,2613158
2021-12-13,4010.500000,4021.500000,3985.500000,4021.500000,4021.123291,4453304
2021-12-14,4028.000000,4053.500000,4004.500000,4021.500000,4021.123291,3936575
2021-12-15,4010.500000,4023.500000,3958.500000,3969.500000,3969.128174,3048342
2021-12-16,3983.000000,4000.000000,3949.500000,3982.500000,3982.126953,6254337
2021-12-17,3995.000000,4011.500000,3965.500000,3982.000000,3981.626953,10832701
2021-12-20,3958.500000,3989.500000,3932.500000,3981.500000,3981.126953,4401542
2021-12-21,3987.500000,3992.000000,3925.000000,3940.500000,3940.130859,3157711
2021-12-22,3935.500000,3939.287109,3889.500000,3926.000000,3925.632080,2841627
2021-12-23,3916.000000,3953.500000,3909.500000,3953.000000,3952.629639,3106234
2021-12-24,3948.500000,3965.000000,3947.000000,3952.500000,3952.129639,379804
2021-12-29,3982.000000,4004.240967,3963.500000,3971.000000,3970.627930,1897571
2021-12-30,3982.000000,3982.000000,3961.000000,3966.500000,3966.128418,1295958
2021-12-31,3946.500000,3960.500000,3922.500000,3945.500000,3945.130371,978367
2022-01-04,3957.500000,3998.000000,3951.000000,3996.000000,3995.625488,3498526
2022-01-05,3979.000000,3985.000000,3942.000000,3959.000000,3958.629150,2511994
2022-01-06,3927.500000,3946.860107,3903.860107,3917.500000,3917.133057,2846320
2022-01-07,3900.000000,3934.500000,3897.500000,3934.500000,3934.131348,3345157
2022-01-10,3950.000000,3976.000000,3916.000000,3966.500000,3966.128418,4688038
2022-01-11,3941.500000,3966.000000,3907.500000,3942.000000,3941.630615,3502063
2022-01-12,3958.000000,3958.503906,3891.000000,3902.000000,3901.634277,3229026
2022-01-13,3893.000000,3913.197021,3872.500000,3903.000000,3902.634277,2438375
2022-01-14,3884.000000,3936.500000,3871.000000,3936.500000,3936.131104,2683651
2022-01-17,3778.500000,3788.500000,3602.000000,3662.000000,3661.656982,18661756
2022-01-18,3652.000000,3659.000000,3504.860107,3516.500000,3516.170410,15003589
2022-01-19,3450.000000,3675.500000,3450.000000,3675.500000,3675.155518,12531008
2022-01-20,3721.500000,3746.500000,3644.000000,3655.500000,3655.157471,9830024
2022-01-21,3622.000000,3691.000000,3620.000000,3675.000000,3674.655762,6046034
2022-01-24,3882.500000,3978.000000,3840.000000,3943.500000,3943.130615,19110948
2022-01-25,3928.000000,3964.500000,3894.500000,3936.000000,3935.631104,7605637
2022-01-26,3920.000000,3946.500000,3823.000000,3831.000000,3830.641113,6121554
2022-01-27,3820.000000,3882.000000,3799.500000,3847.500000,3847.139404,7543861
2022-01-28,3834.500000,3835.596924,3750.500000,3786.500000,3786.145264,10256749
2022-01-31,3807.500000,3830.000000,3768.500000,3787.500000,3787.145020,4396686
2022-02-01,3794.500000,3814.000000,3743.500000,3749.000000,3748.648682,3051658
2022-02-02,3762.500000,3802.500000,3724.500000,3782.500000,3782.145508,4094064
2022-02-03,3786.500000,3819.500000,3772.500000,3803.500000,3803.143555,4536338
2022-02-04,3801.500000,3828.500000,3794.500000,3815.000000,3814.642578,5104177
2022-02-07,3801.500000,3874.500000,3797.000000,3858.500000,3858.138428,12417323
2022-02-08,3862.500000,3885.500000,3854.000000,3876.500000,3876.136719,3684719
2022-02-09,3886.500000,3903.500000,3814.500000,3828.500000,3828.141357,3648333
2022-02-10,3708.000000,3813.000000,3667.500000,3779.000000,3778.645996,12121945
2022-02-11,3762.500000,3935.500000,3762.500000,3914.500000,3914.133301,11732990
2022-02-14,3893.500000,3897.500000,3786.000000,3810.000000,3809.643066,6633244
2022-02-15,3848.000000,3866.285889,3802.500000,3835.000000,3834.640625,5197266
2022-02-16,3817.500000,3844.000000,3802.000000,3818.000000,3817.642334,8704430
2022-02-17,3810.000000,3829.500000,3757.000000,3799.500000,3799.144043,4512813
2022-02-18,3810.000000,3863.000000,3808.500000,3857.500000,3857.138672,12232704
2022-02-21,3868.000000,3875.000000,3836.500000,3850.000000,3849.639160,4769724
2022-02-22,3821.000000,3870.500000,3774.500000,3793.000000,3792.644531,6711400
2022-02-23,3772.500000,3857.000000,3772.500000,3844.000000,3843.639893,3746878
2022-02-24,3735.000000,3749.000000,3633.500000,3634.000000,3634.000000,6197576
2022-02-25,3633.000000,3751.500000,3607.000000,3739.000000,3739.000000,5148521
2022-02-28,3726.500000,3753.000000,3701.071045,3746.500000,3746.500000,13508819
2022-03-01,3750.000000,3770.500000,3670.000000,3685.000000,3685.000000,7023286
2022-03-02,3664.500000,3691.500000,3599.716064,3646.500000,3646.500000,5412193
2022-03-03,3618.000000,3643.000000,3551.500000,3563.500000,3563.500000,6054032
2022-03-04,3540.000000,3551.000000,3403.000000,3410.500000,3410.500000,6791307
2022-03-07,3366.500000,3410.500000,3280.500000,3328.000000,3328.000000,9808109
2022-03-08,3325.000000,3410.500000,3267.500000,3336.500000,3336.500000,8785497
2022-03-09,3379.000000,3434.000000,3336.000000,3434.000000,3434.000000,7124546
2022-03-10,3420.000000,3435.561035,3351.000000,3364.500000,3364.500000,14430839
2022-03-11,3385.000000,3407.000000,3306.000000,3391.500000,3391.500000,4179732
2022-03-14,3391.500000,3427.000000,3364.860107,3423.000000,3423.000000,9263009
2022-03-15,3393.000000,3442.000000,3366.000000,3381.500000,3381.500000,8236216
2022-03-16,3429.500000,3432.500000,3381.500000,3411.500000,3411.500000,5301927
2022-03-17,3412.500000,3439.500000,3383.000000,3439.500000,3439.500000,5020717
2022-03-18,3441.500000,3443.000000,3377.500000,3420.500000,3420.500000,9144132
2022-03-21,3420.500000,3452.070068,3401.500000,3405.500000,3405.500000,5342208
2022-03-22,3427.500000,3447.500000,3400.500000,3439.500000,3439.500000,8215389
2022-03-23,3435.000000,3464.500000,3381.000000,3385.000000,3385.000000,7598243
2022-03-24,3386.500000,3402.000000,3365.500000,3370.000000,3370.000000,6347689
2022-03-25,3356.500000,3398.500000,3351.659912,3386.500000,3386.500000,7685998
2022-03-28,3413.500000,3442.241943,3400.000000,3427.500000,3427.500000,5972521
2022-03-29,3467.000000,3581.500000,3454.000000,3530.000000,3530.000000,9495738
2022-03-30,3529.000000,3548.000000,3516.000000,3548.000000,3548.000000,5371462
2022-03-31,3549.000000,3553.000000,3455.000000,3455.000000,3455.000000,4846816
2022-04-01,3483.500000,3538.500000,3482.000000,3508.000000,3508.000000,5420023
2022-04-04,3538.000000,3553.000000,3493.159912,3520.000000,3520.000000,2475690
